# Device Information: 
# Manufacturer:LGE
# Model: Nexus 4
# API-level: 21
# LGE Accelerometer Sensor: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 1
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 2
# Orientation: 
#     Resolution: 0.1
#     Minimal Delay: 5000
#     Sensor Type: 3
# LGE Proximity Sensor: 
#     Resolution: 0.10070801
#     Minimal Delay: 50000
#     Sensor Type: 8
# LGE Light Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 50000
#     Sensor Type: 5
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 4
# LGE Barometer Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 33333
#     Sensor Type: 6
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 14
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 16
# Gravity: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 9
# Linear Acceleration: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 10
# Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 11
# Significant Motion: 
#     Resolution: 1.0
#     Minimal Delay: -1
#     Sensor Type: 17
# Game Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 15
# sample; timestamp; type; accuracy; data1; ...; dataN
#------------------------------------------------------------------
639; 1419887329962220436; 10; 3; 0.456376; -0.099339; -0.083174
640; 1419887329967255836; 10; 3; 0.418926; -0.091870; -0.194037
641; 1419887329972291237; 10; 3; 0.271754; -0.038370; -0.364868
642; 1419887329977326637; 10; 3; 0.234361; 0.037552; -0.466489
643; 1419887329982362038; 10; 3; 0.173896; 0.085020; -0.568395
644; 1419887329987397438; 10; 3; 0.048752; 0.139886; -0.626882
645; 1419887329992432838; 10; 3; -0.103339; 0.203401; -0.493591
646; 1419887329997498756; 10; 3; -0.151017; 0.196002; -0.404171
647; 1419887330002503639; 10; 3; -0.234292; 0.263913; -0.178994
648; 1419887330007569557; 10; 3; -0.285923; 0.200135; -0.205390
649; 1419887330012574440; 10; 3; -0.305420; 0.221010; -0.035911
650; 1419887330017609840; 10; 3; -10.662151; 0.924161; -2.901795
651; 1419887330022645241; 10; 3; 2.479867; 2.449773; -2.236970
652; 1419887330027680641; 10; 3; 1.680932; 0.646590; 1.347293
653; 1419887330032746559; 10; 3; 0.197739; -0.613578; 0.734935
654; 1419887330037751442; 10; 3; 0.104559; -0.773547; 0.314806
655; 1419887330042817360; 10; 3; 1.718045; 0.089911; 0.119209
656; 1419887330047852760; 10; 3; 1.893780; 0.550510; -0.378664
657; 1419887330052888161; 10; 3; 0.228936; 0.472279; 0.046719
658; 1419887330057893043; 10; 3; -0.126498; 0.212814; 0.488134
659; 1419887330062989479; 10; 3; 0.273060; 0.233444; 0.483406
660; 1419887330067994362; 10; 3; 0.136630; 0.073876; 0.498907
661; 1419887330072999245; 10; 3; -0.056864; -0.092029; 0.262250
662; 1419887330078034645; 10; 3; -0.270176; -0.238982; -0.010453
663; 1419887330083070045; 10; 3; -0.242984; -0.160878; -0.152497
664; 1419887330088105446; 10; 3; -0.274180; -0.063227; -0.045887
665; 1419887330093171364; 10; 3; -0.183962; -0.054045; 0.185211
666; 1419887330098206764; 10; 3; -0.125183; 0.014058; 0.273440
667; 1419887330103211647; 10; 3; -0.043357; -0.018503; 0.335943
668; 1419887330108247047; 10; 3; 0.066261; -0.073408; 0.366084
669; 1419887330113282448; 10; 3; 0.184930; -0.079660; 0.253955
670; 1419887330118317848; 10; 3; 0.319172; -0.129045; 0.115363
671; 1419887330123353248; 10; 3; 0.351143; -0.084830; 0.012043
672; 1419887330128388649; 10; 3; 0.418373; -0.030255; -0.017056
673; 1419887330133424049; 10; 3; 0.383487; -0.032979; 0.002806
674; 1419887330138459450; 10; 3; 0.360976; 0.000951; 0.010944
675; 1419887330143494850; 10; 3; 0.354188; 0.048851; 0.050247
676; 1419887330148560768; 10; 3; 0.307098; 0.053593; 0.044751
677; 1419887330153565651; 10; 3; 0.250304; 0.000938; 0.055239
678; 1419887330158631569; 10; 3; 0.225156; 0.003813; -0.089305
679; 1419887330163636452; 10; 3; 0.151578; 0.015894; -0.138069
680; 1419887330168702370; 10; 3; 0.110302; -0.030478; -0.262444
681; 1419887330173707252; 10; 3; -4.043432; -1.199627; -0.750185
682; 1419887330178742653; 10; 3; -6.354994; 2.958749; -4.493642
683; 1419887330183778053; 10; 3; 3.746446; 1.549786; 0.072010
684; 1419887330188813454; 10; 3; 0.976732; -0.372059; 1.463705
685; 1419887330193848854; 10; 3; -0.558600; -0.959774; -0.119645
686; 1419887330198914772; 10; 3; 0.312279; -0.441484; -0.134992
687; 1419887330203919655; 10; 3; 2.287424; 0.407242; -0.871243
688; 1419887330208955055; 10; 3; 1.569413; 0.227584; -1.238512
689; 1419887330214020973; 10; 3; 0.873639; -0.244133; -0.584458
690; 1419887330219086891; 10; 3; 0.964634; -0.284442; -0.253246
691; 1419887330224122291; 10; 3; 1.161345; 0.021466; -0.256117
692; 1419887330229127174; 10; 3; 1.050696; 0.127202; -0.132009
693; 1419887330234162575; 10; 3; 0.572509; 0.126678; 0.113423
694; 1419887330239197975; 10; 3; -0.364415; 0.327604; 0.108544
695; 1419887330244263893; 10; 3; -0.378592; 0.063089; -0.022515
696; 1419887330249299293; 10; 3; -0.364771; -0.135800; -0.069770
697; 1419887330254304176; 10; 3; -0.356635; -0.341265; 0.007510
698; 1419887330259339577; 10; 3; -0.418713; -0.333268; 0.193264
699; 1419887330264374977; 10; 3; -0.377008; -0.277318; 0.281710
700; 1419887330269379860; 10; 3; -0.294951; -0.160708; 0.418471
701; 1419887330274415260; 10; 3; -0.329101; -0.140775; 0.434267
702; 1419887330279450661; 10; 3; -0.185699; -0.057290; 0.396482
703; 1419887330284486061; 10; 3; 0.009648; -0.050699; 0.230606
704; 1419887330289521461; 10; 3; 0.252562; -0.078038; 0.021086
705; 1419887330294556862; 10; 3; 0.396836; -0.074918; -0.273962
706; 1419887330299622780; 10; 3; 0.529394; -0.175367; -0.458905
707; 1419887330304627663; 10; 3; 0.695295; -0.169708; -0.686740
708; 1419887330309693581; 10; 3; 0.792998; -0.169545; -0.640638
709; 1419887330314728981; 10; 3; 0.775286; -0.190134; -0.713486
710; 1419887330319764381; 10; 3; 0.796498; -0.215976; -0.574769
711; 1419887330324799782; 10; 3; 0.681452; -0.193636; -0.461186
712; 1419887330329835182; 10; 3; 0.514146; -0.282509; -0.436655
713; 1419887330334840065; 10; 3; 0.419763; -0.291244; -0.231011
714; 1419887330339875465; 10; 3; 0.414153; -0.172552; -0.237625
715; 1419887330344910866; 10; 3; 0.343797; -0.147746; -0.161307
716; 1419887330349976784; 10; 3; 0.272195; -0.159653; -0.143587
717; 1419887330354981666; 10; 3; 0.152095; -0.052675; -0.041604
718; 1419887330360255222; 10; 3; 0.092448; -0.000574; -0.106112
719; 1419887330365260105; 10; 3; 0.006526; 0.060779; -0.020563
720; 1419887330370295506; 10; 3; -0.071150; 0.147896; 0.022487
721; 1419887330375361424; 10; 3; -0.096872; 0.104987; 0.006645
722; 1419887330380366306; 10; 3; -0.268457; 0.148510; -0.008531
723; 1419887330385432224; 10; 3; -0.365854; 0.087017; -0.077693
724; 1419887330390437107; 10; 3; -0.393302; 0.123938; -0.047564
725; 1419887330395533543; 10; 3; -0.469809; 0.072707; -0.174017
726; 1419887330400507908; 10; 3; -0.396457; 0.109419; -0.171742
727; 1419887330405543308; 10; 3; -0.373122; 0.055748; -0.196705
728; 1419887330410609226; 10; 3; -0.193124; 0.049703; -0.272664
729; 1419887330415614109; 10; 3; -0.107525; 0.004531; -0.328351
730; 1419887330420680027; 10; 3; 0.137210; -0.004711; -0.403257
731; 1419887330425684910; 10; 3; 0.233242; -0.043292; -0.505911
732; 1419887330430750828; 10; 3; 0.360499; -0.027849; -0.580667
733; 1419887330435755711; 10; 3; 0.429031; -0.059378; -0.451887
734; 1419887330440821629; 10; 3; 0.465777; -0.054520; -0.411219
735; 1419887330445826511; 10; 3; 0.511665; -0.056243; -0.236122
736; 1419887330450892429; 10; 3; 0.548015; -0.013558; -0.126258
737; 1419887330455958347; 10; 3; 0.482326; 0.003024; -0.040562
738; 1419887330460993748; 10; 3; 0.345622; 0.119181; 0.025098
739; 1419887330466029148; 10; 3; 0.171102; 0.115916; 0.027132
740; 1419887330471095066; 10; 3; 0.020596; 0.159459; -0.051644
741; 1419887330476252537; 10; 3; -0.140708; 0.147694; -0.001017
742; 1419887330481257420; 10; 3; -0.273525; 0.193972; -0.111711
743; 1419887330486292820; 10; 3; -0.431367; 0.197427; -0.199665
744; 1419887330491328220; 10; 3; -0.602647; 0.149905; -0.046432
745; 1419887330496363621; 10; 3; -0.611761; 0.175035; -0.052786
746; 1419887330501399021; 10; 3; -0.624540; 0.194145; -0.045953
747; 1419887330506434422; 10; 3; -0.523489; 0.248748; 0.059737
748; 1419887330511469822; 10; 3; -0.445267; 0.262715; 0.000361
749; 1419887330516505222; 10; 3; -0.267153; 0.252705; -0.051447
750; 1419887330521571140; 10; 3; -0.110030; 0.287702; -0.017340
751; 1419887330526576023; 10; 3; -0.011380; 0.221560; -0.115044
752; 1419887330531611424; 10; 3; 0.018622; 0.289812; -0.117564
753; 1419887330536646824; 10; 3; -0.021031; 0.339051; -0.138094
754; 1419887330541682224; 10; 3; -0.010406; 0.380061; -0.156497
755; 1419887330546717625; 10; 3; -0.066334; 0.385529; -0.143066
756; 1419887330552302342; 10; 3; -0.183763; 0.360352; 0.094489
757; 1419887330556818943; 10; 3; -0.180743; 0.361052; 0.092154
758; 1419887330561823826; 10; 3; -0.246731; 0.380859; 0.059960
759; 1419887330566889744; 10; 3; -0.292771; 0.336374; 0.137302
760; 1419887330571894627; 10; 3; -0.290349; 0.277576; 0.068583
761; 1419887330576930027; 10; 3; -0.307178; 0.323305; 0.180811
762; 1419887330581965427; 10; 3; -0.262315; 0.265429; 0.036457
763; 1419887330587000828; 10; 3; -0.237832; 0.240763; 0.079147
764; 1419887330592066746; 10; 3; -0.246847; 0.211177; 0.018736
765; 1419887330597071629; 10; 3; -0.242957; 0.268192; -0.030570
766; 1419887330602107029; 10; 3; -0.248708; 0.220384; -0.112790
767; 1419887330607142429; 10; 3; -0.205793; 0.174919; -0.121020
768; 1419887330612177830; 10; 3; -0.189043; 0.184134; -0.141029
769; 1419887330617213230; 10; 3; -0.171145; 0.225416; -0.156257
770; 1419887330622248631; 10; 3; -0.166501; 0.209657; -0.135909
771; 1419887330627284031; 10; 3; -0.141916; 0.222528; -0.163264
772; 1419887330632319431; 10; 3; -0.104612; 0.157059; -0.121821
773; 1419887330637354832; 10; 3; -0.050000; 0.191652; -0.074736
774; 1419887330642390232; 10; 3; 0.006480; 0.126580; -0.070829
775; 1419887330647425633; 10; 3; 0.079208; 0.078393; -0.010123
776; 1419887330652491551; 10; 3; 0.149286; 0.019653; 0.028997
777; 1419887330657496433; 10; 3; 0.165846; -0.004585; 0.047942
778; 1419887330662531834; 10; 3; 0.207361; -0.020564; 0.090778
779; 1419887330667567234; 10; 3; 0.202539; -0.017607; 0.114698
780; 1419887330672602635; 10; 3; 0.293114; 0.051754; 0.151858
781; 1419887330677638035; 10; 3; 0.354323; -0.027700; 0.189235
782; 1419887330682673435; 10; 3; 0.360184; 0.011552; 0.165156
783; 1419887330687739353; 10; 3; 0.411920; -0.036306; 0.293698
784; 1419887330692744236; 10; 3; 0.328884; -0.095136; 0.181392
785; 1419887330697779636; 10; 3; 0.345304; -0.072262; 0.226728
786; 1419887330703425388; 10; 3; 0.183110; -0.108160; 0.238365
787; 1419887330707850437; 10; 3; 0.031345; 0.052139; 0.072806
788; 1419887330712885838; 10; 3; -0.072234; 0.127452; 0.038813
789; 1419887330717921238; 10; 3; -0.129573; 0.086170; 0.013242
790; 1419887330722956638; 10; 3; -0.188515; 0.138885; 0.055348
791; 1419887330727992039; 10; 3; -0.227710; 0.159480; 0.123454
792; 1419887330733027439; 10; 3; -1.740220; -0.188328; -3.433726
793; 1419887330738062840; 10; 3; -0.740654; 0.884294; -3.832962
794; 1419887330743098240; 10; 3; -0.527986; 0.926332; -1.013689
795; 1419887330748133640; 10; 3; -1.026320; 0.517661; -0.489718
796; 1419887330753169041; 10; 3; -0.824453; 0.143507; -0.387787
797; 1419887330758234959; 10; 3; 0.127810; 0.119413; 0.173963
798; 1419887330763148289; 10; 3; 1.083122; 0.074513; 0.738961
799; 1419887330768122654; 10; 3; 1.636543; -0.249812; 0.592484
800; 1419887330773158054; 10; 3; 1.593809; -0.438154; 0.757145
801; 1419887330778193455; 10; 3; 0.940958; -0.480987; 0.414531
802; 1419887330783259373; 10; 3; 0.311772; -0.150216; 0.098672
803; 1419887330788264256; 10; 3; -0.115046; 0.063219; 0.042940
804; 1419887330793299656; 10; 3; -0.068939; 0.220375; -0.081467
805; 1419887330798335056; 10; 3; -0.160288; 0.317026; -0.214553
806; 1419887330803339939; 10; 3; -0.340273; 0.326215; -0.334197
